"playerID" "firstname" "lastname" "born" "skill.base" "strength.base" "speed.base" "wit.base" "aggression.base" "skill.coe" "speed.coe" "strength.coe" "wit.coe" "age" "strength" "speed" "wit" "skill" "aggression" "rand" "league" "ELO"
"95" 1225 "Aiden" "Tarth" 116 478.419927012143 676.074236514807 569.236549353736 390.734333879726 437.449404807816 0.157344770843361 0.0401272079599168 -0.0610280753151819 0.0273408603709385 17 492.839137422018 478.231112877292 225.586896498587 386.249826340516 437.449404807816 0.00835381774231791 "B2" 1001
"96" 1204 "Patrick" "Marbrand" 114 540.906181578196 531.143169322776 576.876281967895 649.059776199742 581.007612979071 0.0267144443878875 0.0791668064969742 0.0251996460404808 -0.145115525828446 19 464.856313788113 564.858106758352 327.700203812514 420.129644290482 581.007612979071 0.565053681842983 "B1" 1000
"97" 1185 "Sawyer" "Blackwood" 113 518.41194867137 467.811859894883 494.57823773669 429.491183310684 343.699529874072 0.0530095648676296 -0.100403402565162 -0.0677660772933062 -0.0221235074166649 20 379.972662051135 405.354640814309 282.552153271899 442.210350758345 343.699529874072 0.257221383741125 "B2" 996
"98" 1076 "Hudson" "Payne" 104 530.047600978506 513.157327366263 509.507884094493 452.018978782145 465.627767458403 0.0865274978466269 -0.022818758781737 -0.0814275617207543 -0.0756316892932493 29 481.635323967014 472.406152385223 354.549362794741 560.009865601428 465.627767458403 0.0758231128565967 "B1" 995
"99" 1166 "Brayden" "Santagar" 111 534.614354326882 667.471226544531 365.264774901869 538.750183959633 643.461932463204 0.0362618700658685 -0.114312902936443 0.0243345460760474 0.0486063099794503 22 643.665562268643 308.899707146335 414.086790893964 463.116030343261 643.461932463204 0.540058065438643 "B2" 990
"100" 955 "Norman" "Moore" 95 478.250398037188 704.358531498328 625.983566646012 343.64547518861 371.063511220172 -0.065057411957821 0.0428301496383322 0.110495862719308 -0.109011948364421 38 655.402699430242 496.298644815095 306.184012391683 425.615396961417 371.063511220172 0.664522159146145 "B1" 985
"101" 829 "Seid" "Bulwer" 85 697.004778739805 642.852032950324 379.727448220429 605.005843324556 352.44062234591 0.125545383795938 -0.0128189099038437 0.0986841567216582 0.0476354508903253 48 423.436449220688 192.590581127869 633.825569462602 677.102074790493 352.44062234591 0.731122185708955 "B2" 985
"102" 890 "Levi" "Dustin" 90 482.491254195566 608.306598276033 646.259557494677 415.747505781807 370.06283751603 0.0603355473821222 -0.139433148329042 -0.112396441457068 0.181044401372207 43 357.443121832143 323.496112057376 491.016264088063 459.976063925617 370.06283751603 0.94184775906615 "B1" 983
"103" 1218 "Gavin" "Swyft" 115 846.389008659464 425.40949452015 522.873147780095 458.901338989626 498.152907419779 -0.0868004960416209 0.110206019594787 -0.0122402797851146 0.0566152273323636 18 343.628654270353 517.752138416324 315.088647193488 519.005320265808 498.152907419779 0.272507429821417 "B2" 981
"104" 1019 "Cameron" "Hoare" 100 625.509437706 597.551544558065 677.771660590245 367.839110789122 547.790483128453 0.188936483029373 0.11947589820627 -0.278096657906706 0.025041114744668 33 389.545848970412 657.083289429483 354.979865522621 743.690990967853 547.790483128453 0.510353204095736 "B1" 978
"105" 1196 "Webster" "Selmy" 114 592.125322789998 596.376529014257 582.877517319773 557.903065060387 661.134363416799 0.104953914082411 0.0417466046654902 -0.161961281813024 0.134910345237327 19 410.330142579767 548.922922871747 437.903887405512 506.23986234662 661.134363416799 0.360109494067729 "B2" 978
"106" 1149 "Milees" "Dayne" 110 435.456533985876 444.346266486897 414.438336915323 501.59347451974 452.176330673561 -0.125465965107386 0.0379749687436237 0.0830880024693285 0.19310628057103 23 463.492259514521 426.032236436688 468.040021367815 315.503079589139 452.176330673561 0.872166561894119 "B1" 975
"107" 1168 "Kelly" "Mason" 111 406.234020928653 403.518765853665 638.462017488391 601.355521871224 606.969929930469 -0.0449043573740106 0.00292193526235933 0.0367777075444468 0.0990221113250962 22 394.148135061707 614.789081471432 492.523469179975 318.93255971752 606.969929930469 0.267916365526617 "B2" 974
"108" 1175 "Hudson" "Smallwood" 112 480.561274822875 685.062655027714 716.837828484179 483.136490283009 474.152602590748 -0.0646217363932111 -0.0225550958291493 -0.0849944295253759 -0.00455128987775179 21 565.180506522 657.659212859708 335.996648980309 363.005541332368 474.152602590748 0.462345367530361 "B1" 971
"109" 1009 "Jackson" "Lefford" 99 639.62015766706 397.076935744582 485.146321109396 498.218148302325 530.89794825107 0.00679254458814705 -0.000123559139970119 -0.0241597908146369 -0.145295894283263 34 351.746715822663 402.611502258603 405.900370964494 643.964806107491 530.89794825107 0.10038077365607 "B2" 967
"110" 940 "Caleb" "Lannister" 94 489.119688098789 600.139478064639 492.767759941221 423.591509196765 545.495311727657 -0.0750582985184262 0.0741431562519053 0.11087589296813 0.232086015722451 39 540.651188206909 391.328144178902 521.901174860102 423.060015252303 545.495311727657 0.280284140026197 "B1" 967
"111" 1190 "Korey" "Santagar" 113 285.847160781929 485.544206038655 562.836139292007 461.448861363082 408.597097912135 0.106719124447833 -0.0306070474081974 0.0227709806935115 -0.0611778749933611 20 438.335219055569 500.582495750289 285.554764970596 259.18308735009 408.597097912135 0.617651618784294 "B2" 967
"112" 1209 "Timothy" "Stokeworth" 115 453.952038127535 474.73425830515 574.647706128445 427.980085529567 579.278838722989 0.113056416932223 0.0384032998191634 -0.134231123455187 -0.0565873889899685 18 325.557978975258 527.758349541877 245.409178303806 369.088617579054 579.278838722989 0.11849116301164 "B1" 959
"113" 1065 "Robb" "Durrandon" 103 597.039661690853 333.83315521688 489.238331048529 692.473161383104 573.437199842796 0.0338891065439037 -0.0686911750411926 0.224462052357401 -0.0694299800347989 30 408.766030381808 421.385292040217 561.297984247668 611.302405779922 573.437199842796 0.410584361758083 "B2" 958
"114" 868 "Montaigu" "Darry" 88 718.323706611515 561.175759088779 574.621519993065 463.499224222339 529.92471314444 0.0182420120744501 0.251129018157122 -0.104589049789664 -0.0241925662350833 45 306.071403999618 477.584619723789 452.285988540431 642.714398574364 529.92471314444 0.354244059184566 "B1" 956
"115" 1236 "Austin" "Moore" 117 519.514759553411 582.540668094137 544.149525608533 627.28671041791 455.085832809306 0.0423161947500147 0.0938098999176322 -0.0806479269103401 -0.0323152091329938 16 360.797770443139 431.951280463537 274.553852662915 344.083038663884 455.085832809306 0.305907269008458 "B2" 953
"116" 1210 "Webster" "Swann" 115 345.621991873928 531.838815859232 538.905784853408 650.182194142654 507.032914781664 -0.0541125609649534 0.0258552874682169 0.012756224492182 -0.0647927781136302 18 442.892084333327 488.170654656669 367.487671671353 223.232903205643 507.032914781664 0.489384930813685 "B1" 951
"117" 1173 "Luke" "Estermont" 112 294.437123242319 430.405197716726 475.091927733503 569.715100475068 383.266836821632 -0.0103762814846056 0.0876012574382266 -0.0315340444592961 0.0687439424458725 21 378.096313281909 488.205062337699 437.96503241015 238.383278588422 383.266836821632 0.641224332619458 "B2" 946
"118" 1181 "Rique" "Slynt" 112 429.272520098311 504.730922968297 595.304877959824 369.733988877618 623.866341829511 -0.0979563310990948 -0.0438194641233897 0.186479026017713 -0.15936742493196 21 553.4268708173 533.500644539995 199.890238497085 309.953505370122 623.866341829511 0.306032576132566 "B1" 946
"119" 1111 "Benjamin" "Greenfield" 107 552.835635260606 474.556296771953 455.536460831785 472.5381942304 634.524841635474 -0.134851100407559 -0.0245801586442113 0.0358393001157486 -0.0475713619291716 26 510.54631418466 462.560760789588 355.551269921229 428.529934327746 634.524841635474 0.828185849823058 "B2" 943
"120" 1232 "Isaac" "Yarwyck" 117 603.553428241066 552.936840183423 579.183671632106 606.273971305469 584.944453820038 -0.0621369706485557 -0.0124862134945009 0.0206663183476074 -0.0576344531305011 16 398.482956893747 398.196759165947 250.006497730122 336.700143854011 584.944453820038 0.107439371524379 "B1" 943
"121" 979 "Mateo" "Marsh" 97 950.655278831879 521.498603138137 513.612585745731 543.375490702828 423.799554877945 -0.185185482679865 -0.136295418414648 -0.135960647648188 0.00708476182259385 36 382.800496899893 335.750900461883 547.225176634692 784.114274947555 423.799554877945 0.72994383960031 "B2" 941
"122" 1226 "Jaxon" "Velaryon" 116 446.376424795571 518.229258637607 499.973984340097 629.140664229591 538.546696901912 -0.00279041442453103 0.00277617845870539 0.0273333456095911 -0.00739337533751571 17 423.566053755053 401.367204477316 341.375892255532 288.899100902601 538.546696901912 0.047613425180316 "B1" 939
"123" 926 "Roman" "Fossoway" 93 322.872938911909 596.723289714472 649.357481674124 517.144243887205 626.642797982109 -0.132357555716744 0.158692184620038 0.0481595228380312 -0.149010964017718 40 488.214841979133 557.59819453812 440.084081569359 255.922795492054 626.642797982109 0.322280481923372 "B2" 937
"124" 935 "Paul" "Bulwer" 94 382.907549779234 533.908047476842 617.943729440477 480.072742443072 268.534982596545 -0.0871277196271922 0.0997635648929232 0.00990777683952714 0.0885909792055933 39 427.077199293934 506.567754549353 522.602856786018 326.571235152179 268.534982596545 0.27220376371406 "B1" 935
"125" 1197 "Rique" "Marsh" 114 440.606743428223 425.481327878484 522.144176275079 417.932268362805 568.955895864734 0.0212738572837477 -0.105461225935559 0.046991335667783 0.0470059630558564 19 381.653064595423 414.863793702489 291.301283202335 339.828462549116 568.955895864734 0.0991240949369967 "B2" 930
"126" 1199 "Ilja" "Mormont" 114 603.739565217974 468.470704227904 496.265440393515 497.566856843661 481.512756748127 -0.0762196516796542 -0.116483469338159 0.0461990605781459 0.0557425635563853 19 419.84300503743 388.832176144498 351.154109089539 406.787854547341 481.512756748127 0.161797006847337 "J1" 928
"127" 1198 "William" "Serrett" 114 519.522541465568 480.20653130301 630.657473771905 455.420631767172 589.238441110493 -0.0322066512001471 0.0742589369339145 -0.0129737688402992 -0.0805620972462281 19 401.945463074831 614.423679966445 259.333769424296 372.90982481558 589.238441110493 0.872070788638666 "J2" 928
"128" 1240 "Gavin" "Redwyne" 117 522.810843204291 528.484768785452 396.238637226325 490.401840115007 363.737691981484 -0.00705151287524132 -0.016109702175833 0.0423695003922828 -0.0261734350776313 16 392.330973768187 270.983759622154 217.653364129852 320.456115394489 363.737691981484 0.132992974948138 "J1" 927
"129" 1207 "Jon" "Botley" 115 588.553358657239 519.266990831747 550.571675146478 416.833295305187 355.760338635768 -0.110576447653179 -0.0240156995131736 -0.0445668641359947 -0.0368820185374474 18 402.656831051327 471.280710218118 247.231322717797 346.907211405402 355.760338635768 0.838756656972691 "J1" 924
"130" 1184 "Callum" "Clegane" 113 434.099449000751 452.954243817472 437.930177164323 535.254802646771 628.057162038135 -0.0191393801316592 0.136137182251337 0.0961655467030836 0.0453255397349563 20 442.158327047564 462.514343333157 388.233978625497 338.971164831232 628.057162038135 0.997726857895032 "J2" 917
"131" 1244 "Parker" "Royce" 117 544.686599635176 576.64335093778 393.683924922377 486.622735060437 322.93975307375 -0.00273934170830999 -0.00729528368579709 0.0420869143339989 -0.0921943626738475 16 427.919484968634 272.706711530817 183.848812556904 336.213609053471 322.93975307375 0.149575997609645 "J1" 911
"132" 1208 "Ezra" "Ashford" 115 462.0899561645 545.823543510707 546.456953693625 398.568298578925 454.958213975259 -0.0964241651195297 -0.10022157687907 0.0276124838245769 -0.0511035974226301 18 462.646849445043 426.115341654682 230.729754228723 278.906331081868 454.958213975259 0.381403837352991 "J2" 909
"133" 1187 "Thomas" "Velaryon" 113 513.15884527051 561.521792825698 615.636851968987 396.051015554548 611.57686925078 -0.103681580798134 0.0219458739357925 0.0786897223815434 -0.0360206498379105 20 538.325171675255 579.896592555008 255.048675627853 357.321955938217 611.57686925078 0.832996677141637 "J2" 901
"134" 1220 "Haywood" "Tollett" 115 411.083208885121 596.79462902423 445.752039719702 594.281204680777 427.732098932269 0.0520497884754397 -0.0604021224181677 -0.0127369129702116 0.0400890046927731 18 481.770274548897 365.337425682041 398.221300952164 309.15504028786 427.732098932269 0.172210188116878 "J1" 896
"135" 1195 "Alexander" "Crakehall" 114 550.83030268399 465.218282678697 475.491939176344 551.968006395743 559.885269670426 -0.0515422851125788 0.0174793112801601 0.079522671720923 -0.0636719220596196 19 432.430941048922 436.25401687478 323.634340274599 384.731674503406 559.885269670426 0.848592170048505 "J2" 888
"136" 1215 "Aiden" "Ryswell" 115 496.793013382786 478.909709152757 565.784270857418 572.468528725177 582.924790641132 -0.0423048200234144 -0.0516030661580818 0.0180624960324615 0.0540095684575872 18 401.35626622674 468.693955194271 391.573951288858 326.738370347902 582.924790641132 0.0425013296771795 "J2" 887
"137" 1242 "Robb" "Lynderly" 117 556.002639694187 459.691851835243 462.376043418791 506.201225537647 331.677705690719 0.0497683317180619 -0.0408093606356424 -0.0561979541117156 0.0305449448825146 16 295.950554689704 304.793959687995 253.376464536203 372.392960418814 331.677705690719 0.209168751724064 "J1" 869
"138" 1189 "Lucas" "Sarsfield" 113 270.61935328914 477.820432772704 552.822474783484 471.323986188175 539.659332954779 0.0588782171281431 -0.0218575188604123 0.0674769821987984 -0.0524317402234108 20 452.723861676405 496.513349131765 295.787973803078 232.429067673348 539.659332954779 0.992978793103248 "J2" 852
"139" 1212 "Joris" "Sarsfield" 115 454.078221533175 578.596165692533 630.978288506812 516.740406001658 571.60447862059 0.0623142792771695 -0.0710329089797165 0.038675391870726 -0.014390409858785 18 496.826289310935 510.440670550313 318.110349548085 346.150312183521 571.60447862059 0.285952154546976 "J1" 850
"140" 1201 "Landon" "Velaryon" 114 631.174704151767 271.308275067165 534.678500176762 448.273610873739 665.30629183729 0.15915431489735 0.00263423186949462 0.107327274700964 0.0959670007540223 19 259.730811573868 482.619117304185 334.397321020659 573.835205733637 665.30629183729 0.115823013009503 "J1" 845
"141" 1221 "Euan" "Payne" 116 461.000278763639 496.918774693437 436.814068593558 582.571165615011 521.209750561465 0.0325663933584291 0.0592385967427463 -0.0365785287675049 0.0103263258553367 17 374.389274312578 375.327507335818 326.42996077832 314.663297612928 521.209750561465 0.675330376951024 "J2" 841
"142" 1227 "Angel" "Arryn" 116 670.789395570552 395.967897500701 397.169749737389 440.699446528716 465.291303142257 -0.0100762500121346 0.0264563315185242 0.0125405593357835 -0.0765677482844336 17 317.780297939227 328.243454358093 208.641331299894 429.254065465601 465.291303142257 0.646200398681685 "J1" 841
"143" 1193 "Chase" "Mallister" 113 512.495814363655 507.983922143408 514.609134139785 699.578730071016 616.934219594343 0.0345807751793445 -0.117155956866086 0.0236231517640659 -0.113965700594223 20 459.026032772699 413.150877886427 395.985556354931 427.719154027789 616.934219594343 0.0562518043443561 "J2" 836
"144" 1230 "Elijah" "Redwyne" 116 468.298276801352 411.713737723993 545.720416058162 446.663389759021 420.211307901188 -0.0330344203907686 0.0800020422785632 0.014918862406895 0.012195339740957 17 331.396153406087 480.23508064429 251.11207615542 288.92391777675 420.211307901188 0.433374942978844 "J1" 833
"145" 1192 "Gabriel" "Dondarrion" 113 697.939006206935 457.42290677612 376.448775250287 270.998936254001 582.23401285086 0.123283747550902 -0.0875927046857083 -0.0536999191070118 0.123242816625194 20 377.968584871414 313.358706830469 217.677948859095 644.395741212691 582.23401285086 0.358177015790716 "J2" 831
"146" 1211 "Lucas" "Manwoody" 115 331.013473031159 565.03316026446 530.644934265306 388.843300637514 650.203388571931 -0.0357203096373543 -0.0616189862330213 0.0194382629083742 0.0413361548079614 18 474.310454538027 434.269739254353 261.044566272825 219.885527371003 650.203388571931 0.969162091845647 "J1" 828
"147" 1228 "Ian" "Rosby" 116 369.331179515761 453.354423650247 484.966274077702 391.236146285816 405.912878733455 0.0738907395610096 0.0547041756242863 -0.0300625627170242 -0.0300394197360557 17 344.520998889669 414.502699491164 203.427373643002 267.355420682604 405.912878733455 0.555615509860218 "J2" 828
"148" 1233 "Liam" "Karstark" 117 284.845848747315 549.644379429583 630.00691911184 620.042573520278 743.110625631009 -0.0509671848856196 0.0423261385772684 -0.0687475370552742 0.0350158826140667 16 346.964368258649 467.670603541254 313.13134752464 162.08663518633 743.110625631009 0.284912711242214 "J1" 826
"149" 1235 "Patrick" "Bulwer" 117 623.129868610961 449.442698944649 428.693267634255 544.041500524261 479.532105527628 -0.00421423620410868 0.0425731424338831 -0.0157706157850422 -0.107635725023557 16 307.521901138806 318.336106887419 197.14120389457 383.714502086634 479.532105527628 0.448383511509746 "J1" 810
"150" 1229 "Kevin" "Serrett" 116 475.553460654322 498.792355602735 536.113032589913 332.209588395655 416.266270832829 -0.016228285847607 -0.0721492211309197 -0.00579960694208336 0.130697799523822 17 391.153161317949 390.210288332433 226.134335801637 301.392331929992 416.266270832829 0.0870829257182777 "J1" 805
"151" 1237 "Xavier" "Karstark" 117 501.594072400364 556.044212016839 591.397863707832 301.715459822058 546.569372171152 0.0560598684282842 -0.00846714282831817 0.0517580244947551 -0.109760148963625 16 418.010698357522 408.971054415106 108.68993230167 339.107622591397 546.569372171152 0.279887552838773 "J2" 805
"152" 1243 "Patrick" "Connington" 117 444.163224524833 486.23141912207 508.527205491135 521.178028765658 502.67074745685 -0.108492848429905 -0.0186218938369416 -0.019480967475541 -0.00703049801328975 16 330.889734923946 346.499304209942 241.289532424052 227.192665808886 502.67074745685 0.767234031111002 "J1" 802
"153" 1203 "Jaxon" "Corbray" 114 440.906767833799 462.01978351237 560.770654619993 422.586364722319 520.688616940066 0.0119163248232256 0.0775619282895142 -0.0321228239899078 0.0482060879500361 19 377.875435799891 548.188042458493 295.052372533798 335.934064137615 520.688616940066 0.052435212302953 "J2" 800
"154" 1194 "Leo" "Connington" 113 337.219821823014 498.18397624859 524.117942525846 529.809170944692 796.395978314126 -0.121389998663547 0.0317863038819579 -0.0353125756730944 0.0436576189187039 20 420.809739738357 498.848279314891 383.400443127128 228.840743737994 796.395978314126 0.121928037377074 "J1" 784
"155" 1214 "Ethan" "Botley" 115 411.247542176767 342.391846858606 466.820356101597 326.361674456814 579.954065923452 -0.0822827482603862 0.0467968405400685 0.083958385373792 0.087681190000425 18 309.507981051456 432.64763113475 234.223634894698 254.034701538103 579.954065923452 0.16494391579181 "J2" 783
"156" 1245 "Milees" "Dustin" 117 634.6106142373 273.462132066676 537.707888160093 543.479399684702 512.791505453883 0.072112836310964 0.126100704583801 0.102940692288738 -0.0267747422139623 16 219.573873636371 444.20086526932 240.883797026653 439.222152172821 512.791505453883 0.915434380527586 "J1" 775
"157" 1217 "Evan" "Martell" 115 273.663930527055 424.639372783025 535.094925138925 314.592854280239 423.68598444814 0.0358691467745916 0.0317876720713603 -0.0537161240568299 0.0470125582744999 18 325.394304454253 487.89295612962 212.983313091142 201.380843059925 423.68598444814 0.0194464994128793 "J2" 774
"158" 1247 "Andrew" "Mollen" 117 237.536279529694 574.166573413903 589.446759087566 523.806386284106 675.344700848054 0.0375256447228029 0.0326622906812654 0.00329040833269341 -0.0616927529852905 16 403.805843867247 431.865412747744 213.873943552387 156.186195342818 675.344700848054 0.000913535477593541 "J2" 758
"159" 1238 "Kunibert" "Lothston" 117 333.132511629322 374.914056815883 531.624376728528 503.861331196612 600.251622373278 -0.0893449917797025 -0.0364139627755087 0.0606208355339618 0.0560539977832083 16 285.167443148724 352.778513445224 265.058267604347 176.778435697106 600.251622373278 0.734844160731882 "J1" 749
"160" 1241 "Nathan" "Lannister" 117 258.334906459493 551.919301251744 515.933630400325 617.108948670038 501.928540779431 0.0260051996456716 0.00707398495404942 0.0338311028311195 -0.0276932576089919 16 405.015549511348 364.803248018967 272.951448786584 166.885692822811 501.928540779431 0.699348195455968 "J2" 747
"161" 1246 "Avent" "Thorne" 117 414.493512173084 448.534203019522 372.870632778343 444.884127658348 739.705786140349 -0.0194840942623381 0.0169258349550787 -0.00258059959381393 0.0559715751536808 16 312.816454931541 267.320589734842 233.996405385333 248.909946885004 739.705786140349 0.72379974112846 "J1" 746
"162" 1223 "Leo" "Whent" 116 448.024816246055 469.456003528503 370.312499751471 363.674113291364 502.107262407201 0.107147725846547 -0.0280892098204203 0.0387155312349042 -0.0118851035719537 17 389.045481355539 285.848214296533 195.698457807344 339.220970743518 502.107262407201 0.573594806250185 "J2" 704
"163" 1248 "Isaac" "Morrigen" 117 473.809891526363 355.4158475524 427.802113641146 270.210936273699 497.333220119708 0.00333552613549985 -0.0543379522074505 -0.0525678017714221 -0.11757214093298 16 230.107663466123 276.215588743524 95.2298617674347 295.34253802279 497.333220119708 0.440410680836067 "J1" 703
"164" 1234 "Jon" "Dondarrion" 117 437.031697050842 500.009377295315 397.333731276601 172.991820303263 377.230151170642 -0.00587512553700674 -0.0439903906992269 -0.0325058794002439 -0.0352215428388413 16 333.753319589368 260.654745816781 75.213116732953 268.392036087697 377.230151170642 0.354544300353155 "J2" 663
"165" 1249 "Charlie" "Lorch" 118 319.482531127238 696.009091110563 498.979048451518 643.041714316147 367.209040168926 -0.0100615198697775 0.0652370476827018 0.0038936906357315 -0.020522832359163 15 427.275589657884 356.888301469988 244.0196484236 188.475038841359 367.209040168926 0.565486042760313 "J1" 700
"166" 1250 "Joshua" "Selmy" 118 388.670787229403 517.45030481085 438.440281222041 553.389321658204 519.67096593947 -0.00841873369492929 -0.0352299287538672 0.0211011654568192 0.104925886049217 15 326.563490432114 269.539962924049 279.420593568444 229.930356484959 519.67096593947 0.299935576505959 "J1" 700
"167" 1251 "Elijah" "Seaworth" 118 716.780097066451 334.725502072626 563.891312097498 544.784630104769 381.356269209651 -0.0519782388289227 0.115636264514365 -0.0177292386230395 -0.049127726237488 15 198.248127964839 431.735637786433 191.149821875729 392.811091166732 381.356269209651 0.285143593326211 "J1" 700
"168" 1252 "Garren" "Karstark" 118 532.616979598963 668.070569738446 534.043721206891 513.851324130789 450.76007555355 -0.0408848275395958 -0.0197929936869112 -0.0116397928195038 0.0051204449862581 15 399.746844519889 336.558094782097 208.171677088643 297.794234403814 450.76007555355 0.648689071880654 "J1" 700
"169" 1253 "Austin" "Crakehall" 118 745.00326363606 589.712596621004 381.901196822866 470.913467626984 568.038516909334 -0.0215343646214078 -0.0281837234013905 -0.0157117965320016 -0.0282120737034369 15 350.459239608345 237.472380236947 175.07994159416 430.958786258358 568.038516909334 0.293732744874433 "J1" 700
"170" 1254 "Izzy" "Tollett" 118 624.307583692322 559.845042759388 539.111944274115 450.885632069891 362.105794516654 0.0447915243671962 -0.0536541007091938 0.0164579544493396 -0.0760914271192184 15 350.719380295649 321.497197226562 146.045721616208 402.548238562973 362.105794516654 0.184008869808167 "J2" 700
"171" 1255 "Dartagnan" "Tollett" 118 589.900099249147 524.659425126351 499.360207738439 460.713300771693 652.596648704444 0.0330045169983234 -0.0200630514492355 0.0191981590826961 -0.0229896798417963 15 330.114744434886 314.565445490428 173.693669025079 373.409427402469 652.596648704444 0.71534788236022 "J2" 700
"172" 1256 "Andrew" "Harroway" 118 522.024838822116 569.05208368807 503.016453184089 424.015698799113 408.26658664149 -0.0315512298923911 0.00729707627256829 0.124349842362326 -0.00259493202782714 15 417.883307952287 330.631243994899 168.50598760253 296.744377594055 408.26658664149 0.989428830565885 "J2" 700
"173" 1257 "Bryson" "Waynwood" 118 441.986829185634 480.60491892303 499.010019963281 595.109335221513 346.747373993905 -0.0436921086294799 -0.00618182149747137 0.0610387576444047 0.00863450344208033 15 322.5045277119 321.27172210727 243.18220769199 245.880760957802 346.747373993905 0.433464142959565 "J2" 700
"174" 1258 "Andrew" "Qoherys" 118 550.628774032208 462.617772550242 526.524538079061 255.711168270153 639.00072807197 0.0559883261640451 0.0347480125241092 -0.0370581084445118 -0.0212077134189004 15 265.053101672122 360.536630994812 96.8614181333755 361.206047815148 639.00072807197 0.618986524641514 "J2" 700
"175" 1259 "Adrian" "Mooton" 118 549.132080283747 477.373213285953 616.578029854933 463.386944822445 604.322459196487 0.0538589858959294 -0.00832909247993218 0.105546033616187 0.00754835735574328 15 341.582509321378 395.64018397395 188.852588182484 359.054945137253 604.322459196487 0.126704391324893 "J2" 700
